_id,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate,item_name,job_id,list_of_vehicle_type,load_size,maxDate,minDate,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate,vesselArrivalEventId,vesselDepartureEventDate,vesselDepartureEventId,vesselLoadEventDate,vesselLoadEventId,vesselUnloadEventDate,vesselUnloadEventId,startLocId,endLocId,isOutbound,vesselId,isOnSpotVessel
ObjectId(59cd25c93ad3963c706ee3cd),,Thu Aug 18 2016 13:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Thu Aug 18 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",29,NHD,2017-09-24T23:00:00.000Z,1 x WOT (WOT527),1000756,Artic,0.5,2017-09-27T05:00:00.000Z,2017-09-24T23:00:00.000Z,2,1,,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,NHD - Michael Smith,M7uTXtfbBz7rBhgGa,2017-09-27T03:30:00.000Z,59cd25c83ad3963c706ee39f,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-27T05:00:00.000Z,59cd25c83ad3963c706ee3a9,1,38,true,1,true
ObjectId(59cd25c93ad3963c706ee3ce),,Sun Aug 28 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",Shell,Sun Aug 28 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",30,,2017-09-24T23:00:00.000Z,"Various 10"" - 19 x Loads in total",1002280,Artic,1,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,1,5,Shipping,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Noble Hans Duel - Ian Low,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3cf),,Sun Aug 28 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",Shell,Sun Aug 28 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",31,,2017-09-24T23:00:00.000Z,"Various 10"" - 19 x Loads in total",1002280,Artic,1,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,1,5,Shipping,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Noble Hans Duel - Ian Low,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3d0),,Sun Aug 28 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",Shell,Sun Aug 28 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",32,,2017-09-24T23:00:00.000Z,"Various 10"" - 19 x Loads in total",1002280,Artic,1,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,1,5,Shipping,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Noble Hans Duel - Ian Low,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3d1),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 11:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",33,,2017-09-24T23:00:00.000Z,BBD - 1 x 20' Half Height (20449D),1001536,Artic,0.2,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,5,1,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,"Brent Charlie, Brent Alpha & Brent Bravo Drilling - John McGowan",M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3d2),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 11:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",34,,2017-09-24T23:00:00.000Z,BA - 1 x Mini (61366),1001536,Artic,0.2,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,5,1,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,"Brent Charlie, Brent Alpha & Brent Bravo Drilling - John McGowan",M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3d3),,Wed Aug 24 2016 11:00:00 GMT+0100 (GMT),"Well Centric, Wellheads Crescent, Dyce","-2.1861699999999473,57.196944",BP,Wed Aug 24 2016 16:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",35,Clair,2017-09-24T23:00:00.000Z,2 x Boxes c/w flow valves,1001708,Transit,1,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,1,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,Alex Stephen,4cus6wt5ojQmn5G3Y,Ashleigh Chapman,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3d4),,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Blue Manta, Kirkton Ave, Dyce","-2.195006000000035,57.2154895",BP,Wed Aug 24 2016 17:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",36,,2017-09-24T23:00:00.000Z,10 Drums of HW443ND,1001585,Transit,1,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,1,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,BP Bruce,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3d5),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Harran, Souterhead Road,Altens","-2.082431100000008,57.1101158",BP,Wed Aug 24 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",37,,2017-09-24T23:00:00.000Z,HF HP170 - Victory,1001594,Artic,0.3333333333333333,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,3,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,BP Floatel Victory & Bruce,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3d6),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Harran, Souterhead Road,Altens","-2.082431100000008,57.1101158",BP,Wed Aug 24 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",38,,2017-09-24T23:00:00.000Z,HF HP201 - Victory,1001594,Artic,0.3333333333333333,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,3,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,BP Floatel Victory & Bruce,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3d7),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Harran, Souterhead Road,Altens","-2.082431100000008,57.1101158",BP,Wed Aug 24 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",39,,2017-09-24T23:00:00.000Z,HF HY161 - Bruce,1001594,Artic,0.3333333333333333,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,3,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,BP Floatel Victory & Bruce,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3d8),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",BP,Wed Aug 24 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",40,,2017-09-24T23:00:00.000Z,Mini 61553 - Bruce,1001577,Artic,0.3333333333333333,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,3,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,Graham - BP Bruce,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3d9),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",BP,Wed Aug 24 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",41,,2017-09-24T23:00:00.000Z,20' HH 20221D - Bruce,1001577,Artic,0.3333333333333333,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,3,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,Graham - BP Bruce,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3da),COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",BP,Wed Aug 24 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",42,,2017-09-24T23:00:00.000Z,10' Cont 40568 - Clair,1001577,Artic,0.3333333333333333,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,3,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,Graham - BP Bruce,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3db),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"Air Products, Enterprise Drive, Westhill","-2.277129000000059,57.155623",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",43,,2017-09-24T23:00:00.000Z,1 x N2 Quad (450811871),1001236,Artic,0.25,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,4,1,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Curlew - Barbara,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3dc),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"Air Products, Enterprise Drive, Westhill","-2.277129000000059,57.155623",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",44,,2017-09-24T23:00:00.000Z,1 x N2 Quad (4508118030),1001236,Artic,0.25,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,4,1,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Curlew - Barbara,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3dd),,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",45,,2017-09-24T23:00:00.000Z,1 x ABS (SCT066),1001231,Artic,0.16666666666666666,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,6,2,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Scott Rhind,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3de),,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",46,,2017-09-24T23:00:00.000Z,1 x NC5009 (STM215),1001231,Artic,0.16666666666666666,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,6,2,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Scott Rhind,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3df),,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",47,,2017-09-24T23:00:00.000Z,1 x Methanol (STM053),1001231,Artic,0.16666666666666666,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,6,2,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Scott Rhind,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3e0),,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",48,,2017-09-24T23:00:00.000Z,1 x Methanol (STM195),1001231,Artic,0.16666666666666666,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,6,2,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Scott Rhind,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3e1),,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",49,,2017-09-24T23:00:00.000Z,1 x Methanol (STM200),1001231,Artic,0.16666666666666666,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,6,2,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Scott Rhind,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3e2),,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",50,,2017-09-24T23:00:00.000Z,1 x Methanol (STM205),1001231,Artic,0.16666666666666666,2017-09-29T08:52:48.000Z,2017-09-24T23:00:00.000Z,6,2,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Scott Rhind,M7uTXtfbBz7rBhgGa,2017-09-29T08:52:48.000Z,59cd25c83ad3963c706ee3a3,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-29T08:52:48.000Z,59cd25c93ad3963c706ee3ad,1,202,true,1,true
ObjectId(59cd25c93ad3963c706ee3e3),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"Well Centric, Wellheads Crescent, Dyce","-2.1861699999999473,57.196944",BP,Mon Aug 22 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",51,Etap QU,2017-09-24T23:00:00.000Z,1 x Mini (AMD2561),1001021,Artic,1,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,1,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,ETAP QU - Alan,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3e4),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"Clariant,Howe Moss Place, Dyce","-2.2177685999999994,57.20741650000001",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",52,,2017-09-24T23:00:00.000Z,1 x Corrtreat 760 (ST814),1001239,5 Tonner,1,2017-09-28T11:51:43.000Z,2017-09-24T23:00:00.000Z,1,1,,CLAIR,xt32NdT6EBNHoKdJp,Shipping 470937,4cus6wt5ojQmn5G3Y,Shearwater - Jan McLean,Kuqr5iN5abrbghCeW,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee37e,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-28T11:51:43.000Z,59cd25c83ad3963c706ee385,1,202,true,17,true
ObjectId(59cd25c93ad3963c706ee3e5),,Sun Aug 28 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",Shell,Sun Aug 28 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",53,,2017-09-24T23:00:00.000Z,"Various 10"" - 19 x Loads in total",1002280,Artic,1,2017-09-26T05:00:00.000Z,2017-09-24T23:00:00.000Z,1,5,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,4cus6wt5ojQmn5G3Y,Noble Hans Duel - Ian Low,Kuqr5iN5abrbghCeW,2017-09-26T04:08:20.000Z,59cd25c83ad3963c706ee37b,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-26T05:00:00.000Z,59cd25c83ad3963c706ee382,1,64,true,17,true
ObjectId(59cd25c93ad3963c706ee3e6),,Sat Aug 27 2016 15:00:00 GMT+0100 (GMT),"Weatherford, Howemoss Terrace Dyce","-2.197400499999958,57.2102792",BP,Sat Aug 27 2016 18:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",54,,2017-09-24T23:00:00.000Z,3 baskets,1002319,Artic,1,2017-09-28T05:03:26.000Z,2017-09-24T23:00:00.000Z,1,1,PBLJ,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Mark Hamilton,4cus6wt5ojQmn5G3Y,PBLJ,M7uTXtfbBz7rBhgGa,2017-09-28T05:03:26.000Z,59cd25c83ad3963c706ee3a0,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-28T05:03:26.000Z,59cd25c83ad3963c706ee3aa,1,64,true,1,true
ObjectId(59cd25c93ad3963c706ee3e7),,Sat Aug 27 2016 12:30:00 GMT+0100 (GMT),"Tortorston, Peterhead","-1.8767760000000635,57.5210737",BP,Sat Aug 27 2016 16:30:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",55,B2605,2017-09-24T23:00:00.000Z,1200 x 1000 x 500  @ 300kgs   c/w light fittings,1002317,Transit,1,2017-09-26T05:00:00.000Z,2017-09-24T23:00:00.000Z,1,1,shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Alex Cameron,4cus6wt5ojQmn5G3Y,,Kuqr5iN5abrbghCeW,2017-09-26T04:08:20.000Z,59cd25c83ad3963c706ee37b,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee374,2017-09-25T05:00:00.000Z,59cd25c83ad3963c706ee36d,2017-09-26T05:00:00.000Z,59cd25c83ad3963c706ee382,1,64,true,17,true
ObjectId(59cd25c93ad3963c706ee3e8),COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 10:30:00 GMT+0100 (GMT),"Air Products, Enterprise Drive, Westhill","-2.277129000000059,57.155623",Shell,Sat Aug 27 2016 12:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",56,,2017-09-24T23:00:00.000Z,7 x Quads,1002308,Artic,1,2017-09-28T05:03:26.000Z,2017-09-24T23:00:00.000Z,1,1,23665181,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,George Cran 248570 ext 3841,4cus6wt5ojQmn5G3Y,Natalie,M7uTXtfbBz7rBhgGa,2017-09-28T05:03:26.000Z,59cd25c83ad3963c706ee3a0,2017-09-25T14:50:00.000Z,59cd25c83ad3963c706ee393,2017-09-25T08:50:00.000Z,59cd25c83ad3963c706ee389,2017-09-28T05:03:26.000Z,59cd25c83ad3963c706ee3aa,1,64,true,1,true
